state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,ref_scheme_type_surface_flow_name,ref_scheme_type_surface_lift_name,ref_scheme_owner_name,total_owners_holding,ref_scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,ref_selection_id_located_in_major_medium_scheme_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,culturable_command_area,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_id_under_utilisation_name,ref_reason_for_under_utilisation_name,scheme_designed_storage,ref_filled_up_storage_name,ref_filled_up_storage_space_name,villages_covered,s_no_scheme_within_village_in_water_body,total_no_of_schemes_in_village_above_water_body
UTTARAKHAND,ALMORA,TARIKHET,NAITI,1,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,During 2014-2015,150000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,2,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2
UTTARAKHAND,PAURI,KALJIKHAL,DUNK,8,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,600000,0,0,NA,NA,0,0,Permanently Not in use,5,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,18,14.4,11.7,0,5.4,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,RUDARPRAYAG,AUGUSTYAMUNI,SAURBHAT GAAON,1,NA,Others,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,1,1,1,1,1,1,1,1,1,Yes,NA,NA,No,8,6,4,0,0,10,6,4,0,0,10,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,BIRONKHAL,SILOLI,4,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,600000,0,0,NA,NA,0,0,Permanently Not in use,5,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,7,6,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,TEHRI,BHILANGNA,CHAMI,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,100000,200000,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,9.96,8.4,0,3,21.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,TEHRI,BHILANGNA,FALENDA,4,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,100000,0,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,9.96,8.4,0,3,21.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,TEHRI,BHILANGNA,MALD,8,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,900000,350000,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,16,16,16,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,TEHRI,BHILANGNA,CHAUNRA,14,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,1258000,400000,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,15,12,10.5,0,3.75,26.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,TEHRI,BHILANGNA,DEVLANG,8,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1150000,350000,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,10,8,8,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,YAMKESWAR,CHAI DAMRADA,3,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,600000,200000,0,NA,NA,0,0,Permanently Not in use,6,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,14,14,12,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,CHAMOLI,DASHOLI,NAGARTANGSA,4,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,0,NA,NA,0,0,Permanently Not in use,4,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,10,9,9,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
UTTARAKHAND,ALMORA,TAKULA,GANGOLA,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,450000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,5,3,3,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,CHAMOLI,GHAT,SAITOLI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,0,NA,NA,0,0,Permanently Not in use,5,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,4,4,4,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2
UTTARAKHAND,ALMORA,CHAUKHUTIYA,MAHATGAON,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,200000,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Manual/animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,11.5,11.5,0,4,27,11.5,11,0,3.8,26.3,Yes,Breakdown of channels,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,BHAISIACHHANA,CHHANI,5,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,Permanently Not in use,6,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,6,6,6,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,NATHUWAKHAN,11,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,Permanently Not in use,5,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,6,4,4,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,POKHARI,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,46500,28000,0,NA,NA,0,0,Permanently Not in use,5,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,6,4,4,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,OKHALKANDA,JHADGAON MALLA,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,75000,0,NA,NA,50000,75000,Permanently Not in use,5,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,6,6,0,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,DUGADDA,JUDARODIYAL,1,NA,On Tanks/Ponds/Reservoirs/check dams,Govt. Owned,NA,NA,NA,Up to 2013-2014,89000,0,0,NA,NA,0,0,Permanently Not in use,1,NA,Due to sinking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,75,55,65,0,0,120,NA,NA,NA,NA,NA,NA,NA,1,Nil/Negligible filled up,Rarely filled up,1,0,0
UTTARAKHAND,PAURI,DUGADDA,PALI,1,NA,On Tanks/Ponds/Reservoirs/check dams,Govt. Owned,NA,NA,NA,Up to 2013-2014,56000,0,0,NA,NA,0,0,Permanently Not in use,1,NA,Due to sinking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,60,35,55,0,0,90,NA,NA,NA,NA,NA,NA,NA,1,Nil/Negligible filled up,Never filled up,1,0,0
UTTARAKHAND,ALMORA,HAWALBAG,RAMANA,10,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,100000,0,NA,NA,0,0,Permanently Not in use,5,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12.5,8.75,10,1.25,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,TAKULA,ROLYADGUNTH,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,500000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,6.5,4.5,4.5,2,1.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0
UTTARAKHAND,TEHRI,JAUNPUR,PALI,1,NA,On Tanks/Ponds/Reservoirs/check dams,Panchayat Owned,NA,NA,NA,During 2017-2018,25000,0,0,NA,NA,9,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,3,1.8,1.2,0,0,3,NA,NA,NA,NA,NA,NA,NA,14,Upto 1/4,Rarely filled up,1,NA,NA
UTTARAKHAND,PAURI,PABO,KHANDULI,3,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,1605000,200000,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,20,20,20,0,3,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,BAGESHWAR,BIJORI JHAL,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,25000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,80,10,8,6,4,Yes,NA,NA,No,2,2,2,0,2,6,0.7,0.6,0,0.1,1.4,Yes,Any other reason,NA,NA,NA,2,3,5
UTTARAKHAND,BAGESHWAR,BAGESHWAR,BIJORI JHAL,4,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,25000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,80,10,8,6,4,Yes,NA,NA,No,2,1.2,1.2,0,0,2.4,1.2,1.2,0,0,2.4,Yes,Any other reason,NA,NA,NA,2,4,5
UTTARAKHAND,BAGESHWAR,BAGESHWAR,HARWAR,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,30000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,1,150,150,100,60,12,10,8,6,Yes,NA,NA,No,3,1.6,1.6,0.4,0,3.6,1.6,1.6,0.4,0,3.6,Yes,Less discharge in the well,NA,NA,NA,2,5,6
UTTARAKHAND,BAGESHWAR,BAGESHWAR,HARWAR,6,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,26000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,150,100,60,12,10,8,6,Yes,NA,NA,No,3,1.6,1.6,0,0,3.2,1.6,1.6,0,0,3.2,Yes,Storage not filled up fully,NA,NA,NA,2,6,6
UTTARAKHAND,BAGESHWAR,BAGESHWAR,KHOLSEER,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,120000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,17
UTTARAKHAND,ALMORA,HAWALBAG,PATHAR KOT,3,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,100000,0,NA,NA,0,0,Permanently Not in use,4,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,8,5.6,6.4,0.8,0,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,TEHRI,BHILANGNA,GANGWARI,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,10,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,15,10,10,5,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,CHAMOLI,DASHOLI,HAT,4,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,0,NA,NA,0,0,Permanently Not in use,6,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,1,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
UTTARAKHAND,PAURI,DUGADDA,KIMUSERA,1,NA,Others,Co-Operative Owned,NA,NA,NA,Up to 2013-2014,82000,0,0,NA,NA,0,0,Permanently Not in use,1,NA,Due to sinking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,80,65,75,0,0,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,PITHORGARH,BERINAAG,CHILKYIA,1,NA,On-Stream,Govt. Owned,NA,NA,NA,During 2014-2015,200000,150000,0,NA,NA,200000,150000,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,7.2,8.4,0,2.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BERINAAG,KIMKOT,1,NA,On-Stream,Govt. Owned,NA,NA,NA,During 2014-2015,191000,89000,0,NA,NA,191000,89000,Permanently Not in use,6,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,6,3.6,4.2,0,1.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,THALISAIN,BAHEDI,2,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,2200000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,30,25,25,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,SUNARKHOLA,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,150000,0,NA,NA,0,0,Permanently Not in use,6,NA,Destroyed beyond repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,6,4,3,6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,MUNAKOT,BHETA DHANIK,2,NA,On-Stream,Panchayat Owned,NA,NA,NA,Up to 2013-2014,550000,25000,0,NA,NA,0,0,Permanently Not in use,0,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,3,2.1,2.4,0,0.3,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,HAWALBAG,SAKNIYAN KOT,1,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,100000,0,NA,NA,0,0,Permanently Not in use,4,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,6,4.2,4.8,0.6,0,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,MUNAKOT,DAULI BIRKATIYA,1,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,50000,0,NA,NA,200000,50000,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (lined / Pucca),Others,Others,4,40,30,0,20,10,8,1,5,Yes,NA,NA,No,6,4.2,1.8,0,0.5,6.5,4,1.5,0,0.5,6,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,DUGADDA,BADOL GAON,2,NA,On Tanks/Ponds/Reservoirs/check dams,Co-Operative Owned,NA,NA,NA,Up to 2013-2014,60000,0,0,NA,NA,0,0,Permanently Not in use,1,NA,Due to sinking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,20,10,10,0,0,20,NA,NA,NA,NA,NA,NA,NA,1,Nil/Negligible filled up,Rarely filled up,1,0,0
UTTARAKHAND,NANITAL,OKHALKANDA,PANTOLI TALLI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,50000,0,NA,NA,0,0,Permanently Not in use,6,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,8,4,4,0,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BERINAAG,CHILKYIA,2,NA,On-Stream,Govt. Owned,NA,NA,NA,During 2014-2015,198000,170000,0,NA,NA,198000,170000,Permanently Not in use,4,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,10,6,7,0,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,HAWALBAG,GALI BASIJUR MAI CHA,8,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,100000,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,6,4.2,4.8,0.6,0,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,HAWALBAG,MAHAT GAON,2,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,Permanently Not in use,4,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,6,4.2,4.8,0.6,0,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,BAGESHWAR,KHOLSEER,2,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,23000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,17
UTTARAKHAND,BAGESHWAR,BAGESHWAR,KHUNOLI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,80,10,8,6,5,Yes,NA,NA,No,5,5,5,0,5,15,0.7,0.2,0,0.2,1.1,Yes,Less discharge in the well,NA,NA,NA,2,1,6
UTTARAKHAND,BAGESHWAR,BAGESHWAR,PANGCHORA,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,45000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,100,80,70,10,8,6,5,Yes,NA,NA,No,5,2,2,1,1,6,1.5,1.5,1,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,2,4
UTTARAKHAND,BAGESHWAR,BAGESHWAR,SELTA,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,25300,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Others,Others,10,140,100,80,70,10,8,6,4,Yes,NA,NA,No,5,2,2,1,1,6,1.5,1.5,1,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,1,8
UTTARAKHAND,BAGESHWAR,BAGESHWAR,SELTA,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,140,120,100,80,10,8,6,4,Yes,NA,NA,No,6,3,3,1,1,8,2.5,2.5,1,0.5,6.5,Yes,Breakdown of channels,NA,NA,NA,2,2,8
UTTARAKHAND,BAGESHWAR,BAGESHWAR,SELTA,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,25000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,80,10,8,6,4,Yes,NA,NA,No,6,3,3,1,1,8,1.5,1.5,1,0.5,4.5,Yes,Any other reason,NA,NA,NA,2,3,8
UTTARAKHAND,BAGESHWAR,BAGESHWAR,SIMTOLI1,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,25000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,80,10,8,6,4,Yes,NA,NA,No,5,2,2,1,1,6,1.5,1.5,1,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,1,15
UTTARAKHAND,BAGESHWAR,BAGESHWAR,TUPER,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,25000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,140,120,100,80,10,8,6,4,Yes,NA,NA,No,6,3,3,1,1,8,2,2,1,0.5,5.5,Yes,Any other reason,NA,NA,NA,2,2,13
UTTARAKHAND,BAGESHWAR,BAGESHWAR,TUPER,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,23100,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,120,100,80,10,8,6,4,Yes,NA,NA,No,6,3,3,1,1,8,2,2,1,0.5,5.5,No,NA,NA,NA,NA,2,1,13
UTTARAKHAND,BAGESHWAR,BAGESHWAR,UDAL GAUN,1,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,130,110,100,80,10,8,6,4,Yes,NA,NA,No,2,2,2,0,2,6,0.8,0.7,0,0.1,1.6,Yes,Any other reason,NA,NA,NA,2,1,6
UTTARAKHAND,BAGESHWAR,BAGESHWAR,VEDIBAGER,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,15,120,100,80,10,8,6,5,Yes,NA,NA,No,2,2,2,0,2,6,0.8,0.7,0,0.1,1.6,Yes,Breakdown of channels,NA,NA,NA,2,1,4
UTTARAKHAND,BAGESHWAR,BAGESHWAR,SELTA,4,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,160,120,100,80,10,8,6,4,Yes,NA,NA,No,5,2,2,1,1,6,1.5,1.5,1,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,8,8
UTTARAKHAND,PITHORGARH,DIDIHAT,JHAKDHAULET,1,NA,Others,Panchayat Owned,NA,NA,NA,Up to 2013-2014,56100,0,0,NA,NA,56100,0,In-Use,NA,NA,NA,Other,Others,Others,2,15,17,1,5,5,7,1,2,Yes,NA,NA,No,8,4.8,5.6,0,1.6,12,4,4.8,0,0.8,9.6,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,DIDIHAT,JHAKDHAULET,2,NA,Others,Panchayat Owned,NA,NA,NA,Up to 2013-2014,85000,0,0,NA,NA,85000,0,Temporarily Not in use,2,Any other reason,NA,Other,Others,Others,2,18,20,1,5,7,6,1,2,Yes,NA,NA,No,12,7.2,8.4,0,2.4,18,6,7.2,0,1.2,14.4,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMPAWAT,PATI,Mathaila Chhana,4,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,0,0,Permanently Not in use,5,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,10,8,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMNAGAR,UDAYPURI BAILJUDI,2,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,125000,100000,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,10,55,55,55,55,7,7,7,7,Yes,NA,NA,No,15,10,10,0,3.25,23.25,8,8,0,2.6,18.6,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMNAGAR,DAYARAMPUR TANDA,3,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,100000,100000,NA,NA,100000,75000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,10,60,60,60,60,6,6,6,6,Yes,NA,NA,No,15,9,9,0,5.25,23.25,7,7,0,4.6,18.6,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,BHURMUNI,3,NA,On-Stream,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,80000,0,NA,NA,200000,80000,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Others,Others,6,90,90,30,20,10,10,5,5,Yes,NA,NA,No,2,1.5,2,0,1,4.5,1,1.5,0,0.5,3,No,NA,NA,NA,NA,1,NA,NA
